center,left,right,steering,throttle,brake,speed
IMG/center_2017_06_28_02_35_33_032.jpg,IMG/left_2017_06_28_02_35_33_032.jpg,IMG/right_2017_06_28_02_35_33_032.jpg,0,1,0,23.82394
IMG/center_2017_06_28_02_35_33_114.jpg,IMG/left_2017_06_28_02_35_33_114.jpg,IMG/right_2017_06_28_02_35_33_114.jpg,-0.25,1,0,24.76144
IMG/center_2017_06_28_02_35_33_198.jpg,IMG/left_2017_06_28_02_35_33_198.jpg,IMG/right_2017_06_28_02_35_33_198.jpg,-0.45,1,0,25.47011
IMG/center_2017_06_28_02_35_33_283.jpg,IMG/left_2017_06_28_02_35_33_283.jpg,IMG/right_2017_06_28_02_35_33_283.jpg,0,1,0,26.09286
IMG/center_2017_06_28_02_35_33_371.jpg,IMG/left_2017_06_28_02_35_33_371.jpg,IMG/right_2017_06_28_02_35_33_371.jpg,0,1,0,26.81462
IMG/center_2017_06_28_02_35_33_456.jpg,IMG/left_2017_06_28_02_35_33_456.jpg,IMG/right_2017_06_28_02_35_33_456.jpg,0,1,0,27.77106
IMG/center_2017_06_28_02_35_33_538.jpg,IMG/left_2017_06_28_02_35_33_538.jpg,IMG/right_2017_06_28_02_35_33_538.jpg,0,1,0,28.4848
IMG/center_2017_06_28_02_35_33_624.jpg,IMG/left_2017_06_28_02_35_33_624.jpg,IMG/right_2017_06_28_02_35_33_624.jpg,0,1,0,29.21634
IMG/center_2017_06_28_02_35_33_711.jpg,IMG/left_2017_06_28_02_35_33_711.jpg,IMG/right_2017_06_28_02_35_33_711.jpg,-0.15,1,0,29.93808
IMG/center_2017_06_28_02_35_33_792.jpg,IMG/left_2017_06_28_02_35_33_792.jpg,IMG/right_2017_06_28_02_35_33_792.jpg,-0.35,1,0,30.1637
IMG/center_2017_06_28_02_35_33_882.jpg,IMG/left_2017_06_28_02_35_33_882.jpg,IMG/right_2017_06_28_02_35_33_882.jpg,0,1,0,30.18519
IMG/center_2017_06_28_02_35_33_967.jpg,IMG/left_2017_06_28_02_35_33_967.jpg,IMG/right_2017_06_28_02_35_33_967.jpg,0,1,0,30.18867
IMG/center_2017_06_28_02_35_34_058.jpg,IMG/left_2017_06_28_02_35_34_058.jpg,IMG/right_2017_06_28_02_35_34_058.jpg,0,1,0,30.18986
IMG/center_2017_06_28_02_35_34_125.jpg,IMG/left_2017_06_28_02_35_34_125.jpg,IMG/right_2017_06_28_02_35_34_125.jpg,0,1,0,30.18997
IMG/center_2017_06_28_02_35_34_219.jpg,IMG/left_2017_06_28_02_35_34_219.jpg,IMG/right_2017_06_28_02_35_34_219.jpg,0,1,0,30.19002
IMG/center_2017_06_28_02_35_34_313.jpg,IMG/left_2017_06_28_02_35_34_313.jpg,IMG/right_2017_06_28_02_35_34_313.jpg,0,1,0,30.19004
IMG/center_2017_06_28_02_35_34_407.jpg,IMG/left_2017_06_28_02_35_34_407.jpg,IMG/right_2017_06_28_02_35_34_407.jpg,0,1,0,30.19002
IMG/center_2017_06_28_02_35_34_498.jpg,IMG/left_2017_06_28_02_35_34_498.jpg,IMG/right_2017_06_28_02_35_34_498.jpg,0,1,0,30.19002
IMG/center_2017_06_28_02_35_34_566.jpg,IMG/left_2017_06_28_02_35_34_566.jpg,IMG/right_2017_06_28_02_35_34_566.jpg,0,1,0,30.19002
IMG/center_2017_06_28_02_35_34_662.jpg,IMG/left_2017_06_28_02_35_34_662.jpg,IMG/right_2017_06_28_02_35_34_662.jpg,0,1,0,30.19003
IMG/center_2017_06_28_02_35_34_750.jpg,IMG/left_2017_06_28_02_35_34_750.jpg,IMG/right_2017_06_28_02_35_34_750.jpg,0,1,0,30.19003
IMG/center_2017_06_28_02_35_34_836.jpg,IMG/left_2017_06_28_02_35_34_836.jpg,IMG/right_2017_06_28_02_35_34_836.jpg,0,1,0,30.19005
IMG/center_2017_06_28_02_35_34_929.jpg,IMG/left_2017_06_28_02_35_34_929.jpg,IMG/right_2017_06_28_02_35_34_929.jpg,0,1,0,30.19005
IMG/center_2017_06_28_02_35_35_024.jpg,IMG/left_2017_06_28_02_35_35_024.jpg,IMG/right_2017_06_28_02_35_35_024.jpg,0,1,0,30.19004
IMG/center_2017_06_28_02_35_35_113.jpg,IMG/left_2017_06_28_02_35_35_113.jpg,IMG/right_2017_06_28_02_35_35_113.jpg,0,1,0,30.19005
IMG/center_2017_06_28_02_35_35_199.jpg,IMG/left_2017_06_28_02_35_35_199.jpg,IMG/right_2017_06_28_02_35_35_199.jpg,0,1,0,30.19005
IMG/center_2017_06_28_02_35_35_282.jpg,IMG/left_2017_06_28_02_35_35_282.jpg,IMG/right_2017_06_28_02_35_35_282.jpg,0,1,0,30.19005
IMG/center_2017_06_28_02_35_35_379.jpg,IMG/left_2017_06_28_02_35_35_379.jpg,IMG/right_2017_06_28_02_35_35_379.jpg,0,1,0,30.19004
IMG/center_2017_06_28_02_35_35_469.jpg,IMG/left_2017_06_28_02_35_35_469.jpg,IMG/right_2017_06_28_02_35_35_469.jpg,0,1,0,30.19003
IMG/center_2017_06_28_02_35_35_562.jpg,IMG/left_2017_06_28_02_35_35_562.jpg,IMG/right_2017_06_28_02_35_35_562.jpg,0,1,0,30.19002
IMG/center_2017_06_28_02_35_35_643.jpg,IMG/left_2017_06_28_02_35_35_643.jpg,IMG/right_2017_06_28_02_35_35_643.jpg,0,1,0,30.19003
IMG/center_2017_06_28_02_35_35_723.jpg,IMG/left_2017_06_28_02_35_35_723.jpg,IMG/right_2017_06_28_02_35_35_723.jpg,0,1,0,30.19005
IMG/center_2017_06_28_02_35_35_819.jpg,IMG/left_2017_06_28_02_35_35_819.jpg,IMG/right_2017_06_28_02_35_35_819.jpg,0,1,0,30.19005
IMG/center_2017_06_28_02_35_35_911.jpg,IMG/left_2017_06_28_02_35_35_911.jpg,IMG/right_2017_06_28_02_35_35_911.jpg,0,1,0,30.19002
IMG/center_2017_06_28_02_35_36_000.jpg,IMG/left_2017_06_28_02_35_36_000.jpg,IMG/right_2017_06_28_02_35_36_000.jpg,0,1,0,30.19004
IMG/center_2017_06_28_02_35_36_099.jpg,IMG/left_2017_06_28_02_35_36_099.jpg,IMG/right_2017_06_28_02_35_36_099.jpg,0,1,0,30.19003
IMG/center_2017_06_28_02_35_36_202.jpg,IMG/left_2017_06_28_02_35_36_202.jpg,IMG/right_2017_06_28_02_35_36_202.jpg,0.25,1,0,30.17434
IMG/center_2017_06_28_02_35_36_301.jpg,IMG/left_2017_06_28_02_35_36_301.jpg,IMG/right_2017_06_28_02_35_36_301.jpg,0,1,0,30.1879
IMG/center_2017_06_28_02_35_36_368.jpg,IMG/left_2017_06_28_02_35_36_368.jpg,IMG/right_2017_06_28_02_35_36_368.jpg,0,1,0,30.18955
IMG/center_2017_06_28_02_35_36_435.jpg,IMG/left_2017_06_28_02_35_36_435.jpg,IMG/right_2017_06_28_02_35_36_435.jpg,0,1,0,30.18985
IMG/center_2017_06_28_02_35_36_503.jpg,IMG/left_2017_06_28_02_35_36_503.jpg,IMG/right_2017_06_28_02_35_36_503.jpg,0,1,0,30.18992
IMG/center_2017_06_28_02_35_36_602.jpg,IMG/left_2017_06_28_02_35_36_602.jpg,IMG/right_2017_06_28_02_35_36_602.jpg,0,1,0,30.18994
IMG/center_2017_06_28_02_35_36_700.jpg,IMG/left_2017_06_28_02_35_36_700.jpg,IMG/right_2017_06_28_02_35_36_700.jpg,0,1,0,30.18991
IMG/center_2017_06_28_02_35_36_798.jpg,IMG/left_2017_06_28_02_35_36_798.jpg,IMG/right_2017_06_28_02_35_36_798.jpg,0,1,0,30.18993
IMG/center_2017_06_28_02_35_36_901.jpg,IMG/left_2017_06_28_02_35_36_901.jpg,IMG/right_2017_06_28_02_35_36_901.jpg,0,1,0,30.18993
IMG/center_2017_06_28_02_35_36_972.jpg,IMG/left_2017_06_28_02_35_36_972.jpg,IMG/right_2017_06_28_02_35_36_972.jpg,0,1,0,30.18993
IMG/center_2017_06_28_02_35_37_062.jpg,IMG/left_2017_06_28_02_35_37_062.jpg,IMG/right_2017_06_28_02_35_37_062.jpg,0,1,0,30.18993
IMG/center_2017_06_28_02_35_37_160.jpg,IMG/left_2017_06_28_02_35_37_160.jpg,IMG/right_2017_06_28_02_35_37_160.jpg,0,1,0,30.18996
IMG/center_2017_06_28_02_35_37_235.jpg,IMG/left_2017_06_28_02_35_37_235.jpg,IMG/right_2017_06_28_02_35_37_235.jpg,0,1,0,30.18996
IMG/center_2017_06_28_02_35_37_322.jpg,IMG/left_2017_06_28_02_35_37_322.jpg,IMG/right_2017_06_28_02_35_37_322.jpg,0,1,0,30.18992
IMG/center_2017_06_28_02_35_37_390.jpg,IMG/left_2017_06_28_02_35_37_390.jpg,IMG/right_2017_06_28_02_35_37_390.jpg,0,1,0,30.18994
IMG/center_2017_06_28_02_35_37_486.jpg,IMG/left_2017_06_28_02_35_37_486.jpg,IMG/right_2017_06_28_02_35_37_486.jpg,0,1,0,30.18993
IMG/center_2017_06_28_02_35_37_578.jpg,IMG/left_2017_06_28_02_35_37_578.jpg,IMG/right_2017_06_28_02_35_37_578.jpg,0,1,0,30.18995
IMG/center_2017_06_28_02_35_37_674.jpg,IMG/left_2017_06_28_02_35_37_674.jpg,IMG/right_2017_06_28_02_35_37_674.jpg,0,1,0,30.18995
IMG/center_2017_06_28_02_35_37_770.jpg,IMG/left_2017_06_28_02_35_37_770.jpg,IMG/right_2017_06_28_02_35_37_770.jpg,0,1,0,30.18994
IMG/center_2017_06_28_02_35_37_867.jpg,IMG/left_2017_06_28_02_35_37_867.jpg,IMG/right_2017_06_28_02_35_37_867.jpg,0,1,0,30.18993
IMG/center_2017_06_28_02_35_37_965.jpg,IMG/left_2017_06_28_02_35_37_965.jpg,IMG/right_2017_06_28_02_35_37_965.jpg,0,1,0,30.18995
IMG/center_2017_06_28_02_35_38_061.jpg,IMG/left_2017_06_28_02_35_38_061.jpg,IMG/right_2017_06_28_02_35_38_061.jpg,0,1,0,30.18996
IMG/center_2017_06_28_02_35_38_159.jpg,IMG/left_2017_06_28_02_35_38_159.jpg,IMG/right_2017_06_28_02_35_38_159.jpg,0,1,0,30.18994
IMG/center_2017_06_28_02_35_38_229.jpg,IMG/left_2017_06_28_02_35_38_229.jpg,IMG/right_2017_06_28_02_35_38_229.jpg,0,1,0,30.18994
IMG/center_2017_06_28_02_35_38_299.jpg,IMG/left_2017_06_28_02_35_38_299.jpg,IMG/right_2017_06_28_02_35_38_299.jpg,0,1,0,30.18995
IMG/center_2017_06_28_02_35_38_372.jpg,IMG/left_2017_06_28_02_35_38_372.jpg,IMG/right_2017_06_28_02_35_38_372.jpg,0,1,0,30.18995
IMG/center_2017_06_28_02_35_38_459.jpg,IMG/left_2017_06_28_02_35_38_459.jpg,IMG/right_2017_06_28_02_35_38_459.jpg,0,1,0,30.18994
IMG/center_2017_06_28_02_35_38_559.jpg,IMG/left_2017_06_28_02_35_38_559.jpg,IMG/right_2017_06_28_02_35_38_559.jpg,0,1,0,30.18995
IMG/center_2017_06_28_02_35_38_627.jpg,IMG/left_2017_06_28_02_35_38_627.jpg,IMG/right_2017_06_28_02_35_38_627.jpg,0,1,0,30.18996
IMG/center_2017_06_28_02_35_38_718.jpg,IMG/left_2017_06_28_02_35_38_718.jpg,IMG/right_2017_06_28_02_35_38_718.jpg,0,1,0,30.18996
IMG/center_2017_06_28_02_35_38_812.jpg,IMG/left_2017_06_28_02_35_38_812.jpg,IMG/right_2017_06_28_02_35_38_812.jpg,0,1,0,30.18993
IMG/center_2017_06_28_02_35_38_909.jpg,IMG/left_2017_06_28_02_35_38_909.jpg,IMG/right_2017_06_28_02_35_38_909.jpg,0,1,0,30.18995
IMG/center_2017_06_28_02_35_39_009.jpg,IMG/left_2017_06_28_02_35_39_009.jpg,IMG/right_2017_06_28_02_35_39_009.jpg,0,1,0,30.18996
IMG/center_2017_06_28_02_35_39_090.jpg,IMG/left_2017_06_28_02_35_39_090.jpg,IMG/right_2017_06_28_02_35_39_090.jpg,-0.05,1,0,30.18939
IMG/center_2017_06_28_02_35_39_168.jpg,IMG/left_2017_06_28_02_35_39_168.jpg,IMG/right_2017_06_28_02_35_39_168.jpg,0,1,0,30.1905
IMG/center_2017_06_28_02_35_39_267.jpg,IMG/left_2017_06_28_02_35_39_267.jpg,IMG/right_2017_06_28_02_35_39_267.jpg,0,1,0,30.18992
IMG/center_2017_06_28_02_35_39_340.jpg,IMG/left_2017_06_28_02_35_39_340.jpg,IMG/right_2017_06_28_02_35_39_340.jpg,0,1,0,30.18993
IMG/center_2017_06_28_02_35_39_411.jpg,IMG/left_2017_06_28_02_35_39_411.jpg,IMG/right_2017_06_28_02_35_39_411.jpg,0,1,0,30.18994
IMG/center_2017_06_28_02_35_39_478.jpg,IMG/left_2017_06_28_02_35_39_478.jpg,IMG/right_2017_06_28_02_35_39_478.jpg,0,1,0,30.18996
IMG/center_2017_06_28_02_35_39_547.jpg,IMG/left_2017_06_28_02_35_39_547.jpg,IMG/right_2017_06_28_02_35_39_547.jpg,0,1,0,30.18996
IMG/center_2017_06_28_02_35_39_618.jpg,IMG/left_2017_06_28_02_35_39_618.jpg,IMG/right_2017_06_28_02_35_39_618.jpg,0,1,0,30.18996
IMG/center_2017_06_28_02_35_39_694.jpg,IMG/left_2017_06_28_02_35_39_694.jpg,IMG/right_2017_06_28_02_35_39_694.jpg,0,1,0,30.19
IMG/center_2017_06_28_02_35_39_763.jpg,IMG/left_2017_06_28_02_35_39_763.jpg,IMG/right_2017_06_28_02_35_39_763.jpg,0,1,0,30.18998
IMG/center_2017_06_28_02_35_39_835.jpg,IMG/left_2017_06_28_02_35_39_835.jpg,IMG/right_2017_06_28_02_35_39_835.jpg,0,1,0,30.18996
IMG/center_2017_06_28_02_35_39_910.jpg,IMG/left_2017_06_28_02_35_39_910.jpg,IMG/right_2017_06_28_02_35_39_910.jpg,0,1,0,30.18996
IMG/center_2017_06_28_02_35_39_984.jpg,IMG/left_2017_06_28_02_35_39_984.jpg,IMG/right_2017_06_28_02_35_39_984.jpg,0,1,0,30.18995
IMG/center_2017_06_28_02_35_40_060.jpg,IMG/left_2017_06_28_02_35_40_060.jpg,IMG/right_2017_06_28_02_35_40_060.jpg,0,1,0,30.18997
IMG/center_2017_06_28_02_35_40_137.jpg,IMG/left_2017_06_28_02_35_40_137.jpg,IMG/right_2017_06_28_02_35_40_137.jpg,0,1,0,30.18996
IMG/center_2017_06_28_02_35_40_211.jpg,IMG/left_2017_06_28_02_35_40_211.jpg,IMG/right_2017_06_28_02_35_40_211.jpg,0,1,0,30.18997
IMG/center_2017_06_28_02_35_40_284.jpg,IMG/left_2017_06_28_02_35_40_284.jpg,IMG/right_2017_06_28_02_35_40_284.jpg,0,1,0,30.18995
IMG/center_2017_06_28_02_35_40_356.jpg,IMG/left_2017_06_28_02_35_40_356.jpg,IMG/right_2017_06_28_02_35_40_356.jpg,0,1,0,30.18995
IMG/center_2017_06_28_02_35_40_429.jpg,IMG/left_2017_06_28_02_35_40_429.jpg,IMG/right_2017_06_28_02_35_40_429.jpg,0,1,0,30.18996
IMG/center_2017_06_28_02_35_40_503.jpg,IMG/left_2017_06_28_02_35_40_503.jpg,IMG/right_2017_06_28_02_35_40_503.jpg,0,1,0,30.18994
IMG/center_2017_06_28_02_35_40_572.jpg,IMG/left_2017_06_28_02_35_40_572.jpg,IMG/right_2017_06_28_02_35_40_572.jpg,0,1,0,30.18997
IMG/center_2017_06_28_02_35_40_650.jpg,IMG/left_2017_06_28_02_35_40_650.jpg,IMG/right_2017_06_28_02_35_40_650.jpg,0,1,0,30.18998
IMG/center_2017_06_28_02_35_40_717.jpg,IMG/left_2017_06_28_02_35_40_717.jpg,IMG/right_2017_06_28_02_35_40_717.jpg,0,1,0,30.18997
IMG/center_2017_06_28_02_35_40_788.jpg,IMG/left_2017_06_28_02_35_40_788.jpg,IMG/right_2017_06_28_02_35_40_788.jpg,0,1,0,30.18993
IMG/center_2017_06_28_02_35_40_868.jpg,IMG/left_2017_06_28_02_35_40_868.jpg,IMG/right_2017_06_28_02_35_40_868.jpg,0,1,0,30.18996
IMG/center_2017_06_28_02_35_40_946.jpg,IMG/left_2017_06_28_02_35_40_946.jpg,IMG/right_2017_06_28_02_35_40_946.jpg,0,1,0,30.18998
IMG/center_2017_06_28_02_35_41_024.jpg,IMG/left_2017_06_28_02_35_41_024.jpg,IMG/right_2017_06_28_02_35_41_024.jpg,0,1,0,30.18998
IMG/center_2017_06_28_02_35_41_118.jpg,IMG/left_2017_06_28_02_35_41_118.jpg,IMG/right_2017_06_28_02_35_41_118.jpg,0,1,0,30.18998
IMG/center_2017_06_28_02_35_41_206.jpg,IMG/left_2017_06_28_02_35_41_206.jpg,IMG/right_2017_06_28_02_35_41_206.jpg,-0.2,1,0,30.17966
IMG/center_2017_06_28_02_35_41_295.jpg,IMG/left_2017_06_28_02_35_41_295.jpg,IMG/right_2017_06_28_02_35_41_295.jpg,0,1,0,30.06231
IMG/center_2017_06_28_02_35_41_376.jpg,IMG/left_2017_06_28_02_35_41_376.jpg,IMG/right_2017_06_28_02_35_41_376.jpg,0,1,0,29.82569
IMG/center_2017_06_28_02_35_41_452.jpg,IMG/left_2017_06_28_02_35_41_452.jpg,IMG/right_2017_06_28_02_35_41_452.jpg,0,1,0,30.32035
IMG/center_2017_06_28_02_35_41_523.jpg,IMG/left_2017_06_28_02_35_41_523.jpg,IMG/right_2017_06_28_02_35_41_523.jpg,0,1,0,30.0899
IMG/center_2017_06_28_02_35_41_611.jpg,IMG/left_2017_06_28_02_35_41_611.jpg,IMG/right_2017_06_28_02_35_41_611.jpg,0,1,0,29.87883
IMG/center_2017_06_28_02_35_41_669.jpg,IMG/left_2017_06_28_02_35_41_669.jpg,IMG/right_2017_06_28_02_35_41_669.jpg,0,1,0,30.22069
IMG/center_2017_06_28_02_35_41_744.jpg,IMG/left_2017_06_28_02_35_41_744.jpg,IMG/right_2017_06_28_02_35_41_744.jpg,0,1,0,30.18897
IMG/center_2017_06_28_02_35_41_820.jpg,IMG/left_2017_06_28_02_35_41_820.jpg,IMG/right_2017_06_28_02_35_41_820.jpg,-0.2,1,0,30.18031
IMG/center_2017_06_28_02_35_41_912.jpg,IMG/left_2017_06_28_02_35_41_912.jpg,IMG/right_2017_06_28_02_35_41_912.jpg,-0.4,1,0,30.158
IMG/center_2017_06_28_02_35_42_000.jpg,IMG/left_2017_06_28_02_35_42_000.jpg,IMG/right_2017_06_28_02_35_42_000.jpg,0,1,0,30.18933
IMG/center_2017_06_28_02_35_42_091.jpg,IMG/left_2017_06_28_02_35_42_091.jpg,IMG/right_2017_06_28_02_35_42_091.jpg,0,1,0,30.19015
IMG/center_2017_06_28_02_35_42_174.jpg,IMG/left_2017_06_28_02_35_42_174.jpg,IMG/right_2017_06_28_02_35_42_174.jpg,0,1,0,30.19028
IMG/center_2017_06_28_02_35_42_251.jpg,IMG/left_2017_06_28_02_35_42_251.jpg,IMG/right_2017_06_28_02_35_42_251.jpg,0,1,0,30.19029
IMG/center_2017_06_28_02_35_42_331.jpg,IMG/left_2017_06_28_02_35_42_331.jpg,IMG/right_2017_06_28_02_35_42_331.jpg,0,1,0,30.19031
IMG/center_2017_06_28_02_35_42_411.jpg,IMG/left_2017_06_28_02_35_42_411.jpg,IMG/right_2017_06_28_02_35_42_411.jpg,0,1,0,30.19031
IMG/center_2017_06_28_02_35_42_522.jpg,IMG/left_2017_06_28_02_35_42_522.jpg,IMG/right_2017_06_28_02_35_42_522.jpg,0,1,0,30.19029
IMG/center_2017_06_28_02_35_42_685.jpg,IMG/left_2017_06_28_02_35_42_685.jpg,IMG/right_2017_06_28_02_35_42_685.jpg,0,1,0,30.1903
IMG/center_2017_06_28_02_35_54_601.jpg,IMG/left_2017_06_28_02_35_54_601.jpg,IMG/right_2017_06_28_02_35_54_601.jpg,-0.25,1,0,29.46729
IMG/center_2017_06_28_02_35_54_672.jpg,IMG/left_2017_06_28_02_35_54_672.jpg,IMG/right_2017_06_28_02_35_54_672.jpg,-0.4,1,0,29.93848
IMG/center_2017_06_28_02_35_54_745.jpg,IMG/left_2017_06_28_02_35_54_745.jpg,IMG/right_2017_06_28_02_35_54_745.jpg,0,1,0,30.18434
IMG/center_2017_06_28_02_35_54_832.jpg,IMG/left_2017_06_28_02_35_54_832.jpg,IMG/right_2017_06_28_02_35_54_832.jpg,-0.1,1,0,30.19022
IMG/center_2017_06_28_02_35_54_916.jpg,IMG/left_2017_06_28_02_35_54_916.jpg,IMG/right_2017_06_28_02_35_54_916.jpg,-0.35,1,0,30.17038
IMG/center_2017_06_28_02_35_55_004.jpg,IMG/left_2017_06_28_02_35_55_004.jpg,IMG/right_2017_06_28_02_35_55_004.jpg,-0.5500001,1,0,30.14387
IMG/center_2017_06_28_02_35_55_100.jpg,IMG/left_2017_06_28_02_35_55_100.jpg,IMG/right_2017_06_28_02_35_55_100.jpg,-0.8000001,1,0,30.11275
IMG/center_2017_06_28_02_35_55_167.jpg,IMG/left_2017_06_28_02_35_55_167.jpg,IMG/right_2017_06_28_02_35_55_167.jpg,0,1,0,30.1741
IMG/center_2017_06_28_02_35_55_265.jpg,IMG/left_2017_06_28_02_35_55_265.jpg,IMG/right_2017_06_28_02_35_55_265.jpg,0,1,0,30.18771
IMG/center_2017_06_28_02_35_55_333.jpg,IMG/left_2017_06_28_02_35_55_333.jpg,IMG/right_2017_06_28_02_35_55_333.jpg,-0.2,1,0,30.18718
IMG/center_2017_06_28_02_35_55_419.jpg,IMG/left_2017_06_28_02_35_55_419.jpg,IMG/right_2017_06_28_02_35_55_419.jpg,-0.4,1,0,30.16512
IMG/center_2017_06_28_02_35_55_486.jpg,IMG/left_2017_06_28_02_35_55_486.jpg,IMG/right_2017_06_28_02_35_55_486.jpg,0,1,0,30.18578
IMG/center_2017_06_28_02_35_55_580.jpg,IMG/left_2017_06_28_02_35_55_580.jpg,IMG/right_2017_06_28_02_35_55_580.jpg,0,1,0,30.19018
IMG/center_2017_06_28_02_35_55_664.jpg,IMG/left_2017_06_28_02_35_55_664.jpg,IMG/right_2017_06_28_02_35_55_664.jpg,-0.2,1,0,30.18533
IMG/center_2017_06_28_02_35_55_737.jpg,IMG/left_2017_06_28_02_35_55_737.jpg,IMG/right_2017_06_28_02_35_55_737.jpg,-0.4,1,0,30.16169
IMG/center_2017_06_28_02_35_55_805.jpg,IMG/left_2017_06_28_02_35_55_805.jpg,IMG/right_2017_06_28_02_35_55_805.jpg,-0.5500001,1,0,30.14295
IMG/center_2017_06_28_02_35_55_875.jpg,IMG/left_2017_06_28_02_35_55_875.jpg,IMG/right_2017_06_28_02_35_55_875.jpg,0,1,0,30.18631
IMG/center_2017_06_28_02_35_55_951.jpg,IMG/left_2017_06_28_02_35_55_951.jpg,IMG/right_2017_06_28_02_35_55_951.jpg,0,1,0,30.18952
IMG/center_2017_06_28_02_35_56_026.jpg,IMG/left_2017_06_28_02_35_56_026.jpg,IMG/right_2017_06_28_02_35_56_026.jpg,0,1,0,30.18962
IMG/center_2017_06_28_02_35_56_117.jpg,IMG/left_2017_06_28_02_35_56_117.jpg,IMG/right_2017_06_28_02_35_56_117.jpg,-0.25,1,0,30.1777
IMG/center_2017_06_28_02_35_56_200.jpg,IMG/left_2017_06_28_02_35_56_200.jpg,IMG/right_2017_06_28_02_35_56_200.jpg,-0.45,1,0,30.1547
IMG/center_2017_06_28_02_35_56_273.jpg,IMG/left_2017_06_28_02_35_56_273.jpg,IMG/right_2017_06_28_02_35_56_273.jpg,0,1,0,30.18627
IMG/center_2017_06_28_02_35_56_354.jpg,IMG/left_2017_06_28_02_35_56_354.jpg,IMG/right_2017_06_28_02_35_56_354.jpg,0,1,0,30.18991
IMG/center_2017_06_28_02_35_56_456.jpg,IMG/left_2017_06_28_02_35_56_456.jpg,IMG/right_2017_06_28_02_35_56_456.jpg,-0.1,1,0,30.18894
IMG/center_2017_06_28_02_35_56_538.jpg,IMG/left_2017_06_28_02_35_56_538.jpg,IMG/right_2017_06_28_02_35_56_538.jpg,-0.3,1,0,30.17116
IMG/center_2017_06_28_02_35_56_605.jpg,IMG/left_2017_06_28_02_35_56_605.jpg,IMG/right_2017_06_28_02_35_56_605.jpg,0,1,0,30.18977
IMG/center_2017_06_28_02_35_56_676.jpg,IMG/left_2017_06_28_02_35_56_676.jpg,IMG/right_2017_06_28_02_35_56_676.jpg,0,1,0,30.18989
IMG/center_2017_06_28_02_35_56_752.jpg,IMG/left_2017_06_28_02_35_56_752.jpg,IMG/right_2017_06_28_02_35_56_752.jpg,-0.15,1,0,30.18673
IMG/center_2017_06_28_02_35_56_824.jpg,IMG/left_2017_06_28_02_35_56_824.jpg,IMG/right_2017_06_28_02_35_56_824.jpg,-0.35,1,0,30.16641
IMG/center_2017_06_28_02_35_56_893.jpg,IMG/left_2017_06_28_02_35_56_893.jpg,IMG/right_2017_06_28_02_35_56_893.jpg,-0.5000001,1,0,30.14756
IMG/center_2017_06_28_02_35_56_970.jpg,IMG/left_2017_06_28_02_35_56_970.jpg,IMG/right_2017_06_28_02_35_56_970.jpg,-0.7,1,0,30.12235
IMG/center_2017_06_28_02_35_57_048.jpg,IMG/left_2017_06_28_02_35_57_048.jpg,IMG/right_2017_06_28_02_35_57_048.jpg,-0.9000002,1,0,30.10188
IMG/center_2017_06_28_02_35_57_126.jpg,IMG/left_2017_06_28_02_35_57_126.jpg,IMG/right_2017_06_28_02_35_57_126.jpg,-1,1,0,30.09906
IMG/center_2017_06_28_02_35_57_206.jpg,IMG/left_2017_06_28_02_35_57_206.jpg,IMG/right_2017_06_28_02_35_57_206.jpg,0,1,0,30.16976
IMG/center_2017_06_28_02_35_57_285.jpg,IMG/left_2017_06_28_02_35_57_285.jpg,IMG/right_2017_06_28_02_35_57_285.jpg,0,1,0,30.1842
IMG/center_2017_06_28_02_35_57_364.jpg,IMG/left_2017_06_28_02_35_57_364.jpg,IMG/right_2017_06_28_02_35_57_364.jpg,0,1,0,30.18954
IMG/center_2017_06_28_02_35_57_447.jpg,IMG/left_2017_06_28_02_35_57_447.jpg,IMG/right_2017_06_28_02_35_57_447.jpg,0,1,0,30.19025
IMG/center_2017_06_28_02_35_57_526.jpg,IMG/left_2017_06_28_02_35_57_526.jpg,IMG/right_2017_06_28_02_35_57_526.jpg,0,1,0,30.19109
IMG/center_2017_06_28_02_35_57_615.jpg,IMG/left_2017_06_28_02_35_57_615.jpg,IMG/right_2017_06_28_02_35_57_615.jpg,0,1,0,30.18982
IMG/center_2017_06_28_02_35_57_693.jpg,IMG/left_2017_06_28_02_35_57_693.jpg,IMG/right_2017_06_28_02_35_57_693.jpg,0,1,0,30.19039
IMG/center_2017_06_28_02_35_57_765.jpg,IMG/left_2017_06_28_02_35_57_765.jpg,IMG/right_2017_06_28_02_35_57_765.jpg,0,1,0,30.19011
IMG/center_2017_06_28_02_35_57_842.jpg,IMG/left_2017_06_28_02_35_57_842.jpg,IMG/right_2017_06_28_02_35_57_842.jpg,0,1,0,30.18935
IMG/center_2017_06_28_02_35_57_918.jpg,IMG/left_2017_06_28_02_35_57_918.jpg,IMG/right_2017_06_28_02_35_57_918.jpg,-0.2,1,0,30.17983
IMG/center_2017_06_28_02_35_57_997.jpg,IMG/left_2017_06_28_02_35_57_997.jpg,IMG/right_2017_06_28_02_35_57_997.jpg,0,1,0,30.19143
IMG/center_2017_06_28_02_35_58_121.jpg,IMG/left_2017_06_28_02_35_58_121.jpg,IMG/right_2017_06_28_02_35_58_121.jpg,0,1,0,30.19016
IMG/center_2017_06_28_02_35_58_196.jpg,IMG/left_2017_06_28_02_35_58_196.jpg,IMG/right_2017_06_28_02_35_58_196.jpg,0,1,0,30.19094
